"ent","sigle","siteID","siteName","lon","lat","elev","poldiv1","region","nsample","ndate","clammodel","use","upperdepth","lowerdepth"
2175,"FONTSALE",1687,"Font Salesse",2.978889,43.601667,1060,"FRA","France",14,2,NA,NA,NA,NA
2176,"PLANESI1",1688,"La Planésie",2.8475,43.634167,960,"FRA","France",17,0,NA,NA,NA,NA
2177,"PLANESI2",1688,"La Planésie",2.8475,43.634167,960,"FRA","France",5,0,NA,NA,NA,NA
2178,"SALVERGU",1689,"La Salverguette",2.906111,43.640833,1070,"FRA","France",18,0,NA,NA,NA,NA
2179,"SOMAIL",1690,"Somail",2.700833,43.576944,980,"FRA","France",18,0,NA,NA,NA,NA
2180,"FINIELS",1691,"Finiels",3.736667,44.415278,1485,"FRA","France",4,0,NA,NA,NA,NA
2181,"SOURCETA",1692,"Sources du Tarn",3.804722,44.406389,1545,"FRA","France",8,0,NA,NA,NA,NA
2182,"CAMARGUE",1693,"Les Camargues",3.819444,44.381667,1335,"FRA","France",28,0,NA,NA,NA,NA
2183,"LOZERET1",1694,"Lozeret 1",3.759722,44.464167,1280,"FRA","France",9,0,NA,NA,NA,NA
2184,"LOZERET2",1695,"Lozeret 2",3.7475,44.460833,1410,"FRA","France",6,0,NA,NA,NA,NA
2185,"LAUBIES1",1696,"Les Laubies",3.65,44.466667,1380,"FRA","France",28,3,NA,NA,NA,NA
2186,"LAUBIES2",1696,"Les Laubies",3.65,44.466667,1380,"FRA","France",17,0,NA,NA,NA,NA
2187,"SAILLAN1",1697,"Lac du Saillant",2.9125,45.339722,1267,"FRA","France",46,0,NA,NA,NA,NA
2188,"SAILLAN2",1697,"Lac du Saillant",2.9125,45.339722,1267,"FRA","France",29,0,NA,NA,NA,NA
2189,"BOR",1698,"Pont des Sept trous",3.5525,44.758611,1350,"FRA","France",7,0,NA,NA,NA,NA
2190,"CHAZELOU",1699,"Chazeloux",3.123889,45.196944,903,"FRA","France",14,0,NA,NA,NA,NA
2191,"LASCOLS",1700,"Lascols",2.945,44.998333,1019,"FRA","France",23,0,NA,NA,NA,NA
2192,"CHANALE1",1701,"Chanaleilles",3.461111,44.865278,1320,"FRA","France",17,0,NA,NA,NA,NA
2193,"CHANALE2",1701,"Chanaleilles",3.461111,44.865278,1320,"FRA","France",13,0,NA,NA,NA,NA
2194,"CHANALE3",1701,"Chanaleilles",3.461111,44.865278,1320,"FRA","France",22,1,NA,NA,NA,NA
2195,"PONTAJOU",1702,"Pontajou",3.454722,44.880278,1368,"FRA","France",16,0,NA,NA,NA,NA
2196,"CHAUVET2",661,"Montchauvet",3.399167,44.900833,1425,"FRA","France",10,0,NA,NA,NA,NA
2197,"GODIVL78",1703,"La Godivelle",2.925833,45.384444,1200,"FRA","France",62,2,NA,NA,NA,NA
2198,"CHEYLAN2",772,"Etang de Cheylade",2.895,45.09,1040,"FRA","France",59,0,NA,NA,NA,NA
2199,"GGC18BSE",1704,"Bulgarian Black Sea",28.406389,42.465556,-971,"BLS","Black Sea",54,18,NA,NA,NA,NA
2200,"VARNA3",447,"Lake Varna",27.833333,43.2,0,"BGR","Bulgaria",35,6,NA,NA,NA,NA
2201,"LEFRAUD",1705,"Le Fraud",2.967222,45.39,1241,"FRA","France",55,1,NA,NA,NA,NA
2202,"GRASPET",1706,"Graspet",2.887778,45.369722,1270,"FRA","France",55,0,NA,NA,NA,NA
2203,"COUALLEB",1707,"La Coualle Basse",2.926667,45.4025,1215,"FRA","France",42,0,NA,NA,NA,NA
2204,"NOUEBASS",1708,"La Noue Basse",2.946667,45.376667,1205,"FRA","France",35,0,NA,NA,NA,NA
2205,"SAUVETAT",1709,"La Sauvetat",3.8575,44.855556,1059,"FRA","France",40,0,NA,NA,NA,NA
2206,"COSTAROS",1710,"Costaros",3.8375,44.889722,1088,"FRA","France",32,0,NA,NA,NA,NA
2207,"BIQUE1",1711,"Fouon de la Bique",3.512222,44.765556,1420,"FRA","France",62,0,NA,NA,NA,NA
2208,"CHAUMETE",1712,"La Chaumette",3.085,44.747222,1215,"FRA","France",109,9,NA,NA,NA,NA
2209,"BRAMELOU",1713,"Brameloup",3.081111,44.744444,1196,"FRA","France",137,6,NA,NA,NA,NA
2210,"BCOMBE1",648,"Bonnecombe",3.125,44.566667,1340,"FRA","France",56,7,NA,NA,NA,NA
2211,"CANTECOU",1714,"Cantecouyou",3.0975,44.570556,1388,"FRA","France",24,0,NA,NA,NA,NA
2212,"MONTGROS",1715,"Montgros",2.892222,44.803056,980,"FRA","France",10,0,NA,NA,NA,NA
2213,"FALTRE",1716,"Faltre",3.599722,44.411389,1200,"FRA","France",11,0,NA,NA,NA,NA
2214,"BARDOMEN",1717,"Baraque Domengue",2.860278,44.811944,994,"FRA","France",16,0,NA,NA,NA,NA
2215,"PLAGNES",1718,"Plagnes",3.109167,44.534444,1260,"FRA","France",6,0,NA,NA,NA,NA
2216,"ENFRUS",1719,"Les Enfrus",2.892222,44.803056,1075,"FRA","France",16,0,NA,NA,NA,NA
2217,"LIMAGNE3",1720,"Limagne",3.659722,45.066389,1083,"FRA","France",67,0,NA,NA,NA,NA
2218,"LIMAGNE2",1720,"Limagne",3.659722,45.066389,1083,"FRA","France",73,0,NA,NA,NA,NA
2219,"LIMAGNE1",1720,"Limagne",3.659722,45.066389,1083,"FRA","France",104,12,NA,NA,NA,NA
2220,"LIT1",1721,"Litzelsee",8.930556,47.768889,407,"DEU","Germany",449,28,NA,NA,NA,NA
2221,"PAILHERO",1722,"Pailherols",2.685278,44.950278,1033,"FRA","France",8,0,NA,NA,NA,NA
2222,"PERIS1",1723,"Peryssagol",2.276111,44.994722,552,"FRA","France",30,0,NA,NA,NA,NA
2223,"PDB1500",1724,"Prat-de-Bouc",2.794167,45.051111,1392,"FRA","France",28,0,NA,NA,NA,NA
2224,"PDB1615",1724,"Prat-de-Bouc",2.794167,45.051111,1392,"FRA","France",26,0,NA,NA,NA,NA
2225,"MD992292",1725,"Trondheimsfjörd",10.194167,63.476944,-486,"NOR","Norway",32,0,NA,NA,NA,NA
2226,"DAGFINAL",1726,"Hornchurch marshes",0.176944,51.520278,1,"GBR","United Kingdom",48,6,NA,NA,NA,NA
2227,"GWB",1727,"Beckton",0.058889,51.519444,4,"GBR","United Kingdom",44,7,NA,NA,NA,NA
2228,"VACCAJA1",1728,"Pozzine des bergeries de Vaccaja",8.979444,42.2225,1570,"FRA","France",21,3,NA,NA,NA,NA
2229,"VACCAJA2",1728,"Pozzine des bergeries de Vaccaja",8.979444,42.2225,1570,"FRA","France",27,0,NA,NA,NA,NA
2230,"ALLSAINT",1729,"All Saints Bog",-7.983333,53.15,42,"IRL","Ireland",47,1,NA,NA,NA,NA
2231,"BALLINDE",1730,"Ballinderry",-7.676111,53.385,80,"IRL","Ireland",42,14,NA,NA,NA,NA
2232,"BALLYDUF",1731,"Ballyduff",-7.993056,53.085833,60,"IRL","Ireland",149,39,NA,NA,NA,NA
2233,"BALLYGIS",1732,"Ballygisheen Bog",-9.9,51.966667,150,"IRL","Ireland",52,1,NA,NA,NA,NA
2234,"BIALOWI1",1669,"Bialowieza Forest",23.878889,52.751944,165,"POL","Poland",32,3,NA,NA,NA,NA
2235,"CAMILLA2",1664,"Camillan Wood",-9.528056,52.014722,24,"IRL","Ireland",21,3,NA,NA,NA,NA
2236,"CLARABOG",1733,"Clara Bog",-7.6325,53.3225,59,"IRL","Ireland",80,11,NA,NA,NA,NA
2237,"CROAGHA2",1734,"Croaghaun East",-9.456389,54.205556,217,"IRL","Ireland",16,1,NA,NA,NA,NA
2238,"CROAGHA3",1734,"Croaghaun East",-9.456389,54.205556,217,"IRL","Ireland",24,1,NA,NA,NA,NA
2239,"CROAGHAU",1734,"Croaghaun East",-9.456389,54.205556,217,"IRL","Ireland",11,0,NA,NA,NA,NA
2240,"CROAGHST",1734,"Croaghaun East",-9.456389,54.205556,217,"IRL","Ireland",47,4,NA,NA,NA,NA
2241,"GLAISINA",1735,"Glaisin na Marbh",-9.579722,52.010278,340,"IRL","Ireland",32,5,NA,NA,NA,NA
2242,"GLENDALO",1736,"Glendalough Valley",-6.389722,53.0175,130,"IRL","Ireland",150,10,NA,NA,NA,NA
2243,"KELLYSLO",1737,"Kelly's Lough",-6.4125,52.954722,585,"IRL","Ireland",100,9,NA,NA,NA,NA
2244,"KILCURLE",1738,"Kilcurley Wood",-7.666389,53.391667,64,"IRL","Ireland",15,6,NA,NA,NA,NA
2245,"DIHEEN",1739,"Diheen",-8.170833,52.369167,554,"IRL","Ireland",49,4,NA,NA,NA,NA
2246,"LAGMESAG",1740,"Laguna Mesagosa",-2.812222,41.965278,1600,"ESP","Spain",123,4,NA,NA,NA,NA
2247,"LAGNEGRA",1741,"Laguna Negra",-2.848333,42.000278,1760,"ESP","Spain",82,8,NA,NA,NA,NA
2248,"LIFFEYHE",1742,"Liffey Head Bog",-6.283333,53.15,505,"IRL","Ireland",47,1,NA,NA,NA,NA
2249,"LOUGHAIS",1743,"Lough Aisling",-9.589722,53.919444,15,"IRL","Ireland",62,4,NA,NA,NA,NA
2250,"LOUGHANA",1744,"Lough Anaffrin",-9.725556,53.956667,184,"IRL","Ireland",39,4,NA,NA,NA,NA
2251,"LOUGHCAM",1745,"Lough Camclaun",-10.168611,52.198889,233,"IRL","Ireland",82,5,NA,NA,NA,NA
2252,"LOUGHCLE",1746,"Lough Clevala",-9.436389,54.041667,73,"IRL","Ireland",48,5,NA,NA,NA,NA
2253,"LOUGHCOR",1747,"Lough Corslieve",-9.640556,54.050833,320,"IRL","Ireland",35,4,NA,NA,NA,NA
2254,"LOUGHINC",1748,"Lough Inchiquin",-9.6975,51.811944,40,"IRL","Ireland",21,0,NA,NA,NA,NA
2255,"MONGANBO",1749,"Mongan Bog",-7.983333,53.324444,40,"IRL","Ireland",37,8,NA,NA,NA,NA
2256,"PEDRIDO",1750,"Pedrido",-7.069722,46.459444,770,"ESP","Spain",71,30,NA,NA,NA,NA
2257,"SHEHEREE",1751,"Sheheree Bog",-9.482778,52.041667,61,"IRL","Ireland",162,6,NA,NA,NA,NA
2258,"CALDANE",1752,"Prato di Caldane",9.346389,42.336389,1720,"FRA","France",21,0,NA,NA,NA,NA
2259,"CAVALL2",1753,"Bergeries de Cavallara",9.175278,41.875556,1450,"FRA","France",21,4,NA,NA,NA,NA
2260,"CAVALLAR",1753,"Bergeries de Cavallara",9.175278,41.875556,1450,"FRA","France",27,2,NA,NA,NA,NA
2261,"CRENO2",664,"Lac de Creno",8.9475,42.200833,1280,"FRA","France",47,6,NA,NA,NA,NA
2262,"OVACE",1754,"Plateau d'Ovace",9.089444,41.584722,1250,"FRA","France",41,0,NA,NA,NA,NA
2263,"FOSES4",1755,"Marais de Fos",4.936667,43.436667,0,"FRA","France",23,2,NA,NA,NA,NA
2264,"CUCKOO",1756,"Cuckoo",-9.5425,52.0025,32,"IRL","Ireland",97,8,NA,NA,NA,NA
2265,"EFSTADAL",1757,"Efstadalsvatn",-22.6625,65.935278,123,"ISL","Iceland",13,4,NA,NA,NA,NA
2266,"MALIQS1",1758,"Lake Maliq",20.783333,40.766667,818,"ALB","Albania",170,16,NA,NA,NA,NA
2267,"AMRN",1759,"Aveley marshes",0.2225,51.492222,0,"GBR","United Kingdom",13,3,NA,NA,NA,NA
2268,"AMRS",1759,"Aveley marshes",0.2225,51.492222,0,"GBR","United Kingdom",65,8,NA,NA,NA,NA
2269,"RAD",1760,"Royal Albert Dock",0.045,51.507778,5,"GBR","United Kingdom",14,3,NA,NA,NA,NA
2270,"WTP",1761,"Woolwich Trade Park",0.085556,51.491667,3,"GBR","United Kingdom",19,3,NA,NA,NA,NA
2271,"TFT",1762,"Tilbury Fort",0.376111,51.455833,2,"GBR","United Kingdom",32,4,NA,NA,NA,NA
2272,"AHLBECKE",1763,"Ahlbecker Seegrund",14.220833,53.655556,0,"DEU","Germany",172,4,NA,NA,NA,NA
2273,"ELDENA14",1764,"Eldena",13.333333,54.066667,13,"DEU","Germany",45,0,NA,NA,NA,NA
2274,"ENDIEB25",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",24,0,NA,NA,NA,NA
2275,"ENDIN148",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",23,1,NA,NA,NA,NA
2276,"ENDINBIR",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",231,2,NA,NA,NA,NA
2277,"ENDINGE2",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",16,1,NA,NA,NA,NA
2278,"ENDINGS1",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",22,6,NA,NA,NA,NA
2279,"ENDINGS4",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",13,2,NA,NA,NA,NA
2280,"GALENBEC",1766,"Galenbecker See Rinne",13.733333,53.616667,10,"DEU","Germany",109,0,NA,NA,NA,NA
2281,"HEINRICH",1767,"Heinrichswalder Damm",13.75,53.55,9,"DEU","Germany",89,0,NA,NA,NA,NA
2282,"HORST22",1768,"Horst",13.186111,54.133056,8,"DEU","Germany",22,0,NA,NA,NA,NA
2283,"HUTTENDA",1769,"Hüttendamm",13.85,53.65,7,"DEU","Germany",84,0,NA,NA,NA,NA
2284,"ISPANI2",1770,"Ispani 2",41.796111,41.865278,1,"GEO","Georgia",90,5,NA,NA,NA,NA
2285,"LEERDAM1",1771,"Leerdam",5.075556,51.888056,-1,"NLD","Netherlands",20,2,NA,NA,NA,NA
2286,"LEERDAM3",1771,"Leerdam",5.075556,51.888056,-1,"NLD","Netherlands",18,2,NA,NA,NA,NA
2287,"MOORERBU",1772,"Moorer Busch",11.109722,53.896944,39,"DEU","Germany",90,0,NA,NA,NA,NA
2288,"MOOSBRUC",1773,"Moosbruch",13.95,53.6,12,"DEU","Germany",115,0,NA,NA,NA,NA
2289,"REINBERC",1774,"Reinberg",13.2275,54.205556,20,"DEU","Germany",115,0,NA,NA,NA,NA
2290,"VRBKA",1775,"Vrbka",14.130556,50.386667,180,"CZE","Czech Republic",50,2,NA,NA,NA,NA
2291,"KUMATA1",1776,"Kumata",23.251667,42.590278,1770,"BGR","Bulgaria",20,3,NA,NA,NA,NA
2292,"HUMELLES",1777,"Les Humelles",-0.546389,47.39,20,"FRA","France",64,6,NA,NA,NA,NA
2293,"TIFFAUGE",1778,"Etang de Tiffauges",-1.116667,47.016667,61,"FRA","France",29,0,NA,NA,NA,NA
2294,"FORCHAN",1779,"Forc'han",-3.866111,48.343611,223,"FRA","France",13,0,NA,NA,NA,NA
2295,"DESCARTE",1780,"Lycée Descartes",0.689444,47.391389,53,"FRA","France",48,0,NA,NA,NA,NA
2296,"REDON",1781,"Marais de Redon",-2.083889,47.650833,14,"FRA","France",68,0,NA,NA,NA,NA
2297,"LEMANS",1782,"Lemans",0.200833,48.005833,67,"FRA","France",24,0,NA,NA,NA,NA
2298,"JACQUOTS",1783,"Les Jacquots",-0.661389,46.391111,12,"FRA","France",4,0,NA,NA,NA,NA
2299,"NEGRON",1784,"Negron",-0.955278,47.410556,56,"FRA","France",49,0,NA,NA,NA,NA
2300,"CRANESMO",1785,"Cranes Moor",-1.725833,50.827778,45,"GBR","United Kingdom",202,8,NA,NA,NA,NA
2301,"BRADFIEL",1786,"Bradfiel Woods",0.834167,52.181944,91,"GBR","United Kingdom",35,0,NA,NA,NA,NA
2302,"FERRYLAN",1787,"Ferry Lane",0.194444,51.511944,2,"GBR","United Kingdom",29,5,NA,NA,NA,NA
2303,"TANKHILL",1788,"Tank Hill Road",0.234167,51.491944,2,"GBR","United Kingdom",30,6,NA,NA,NA,NA
2304,"CHALKNAL",1789,"Chalkney wood",0.723333,51.913611,75,"GBR","United Kingdom",53,0,NA,NA,NA,NA
2305,"CHALKNVE",1789,"Chalkney wood",0.723333,51.913611,75,"GBR","United Kingdom",22,0,NA,NA,NA,NA
2306,"WILLIA17",1790,"William King Flour Mill",-0.483889,51.552222,34,"GBR","United Kingdom",14,5,NA,NA,NA,NA
2307,"WILLIA25",1790,"William King Flour Mill",-0.483889,51.552222,34,"GBR","United Kingdom",12,2,NA,NA,NA,NA
2308,"HAYLEYWO",1791,"Hayley Wood",-0.1125,52.160556,84,"GBR","United Kingdom",59,0,NA,NA,NA,NA
2309,"MALHAMTA",1792,"Malham Tarn",-2.163611,54.096389,377,"GBR","United Kingdom",34,0,NA,NA,NA,NA
2310,"MALHAMTM",1792,"Malham Tarn",-2.163611,54.096389,377,"GBR","United Kingdom",42,9,NA,NA,NA,NA
2311,"CP14",1793,"Caspian Sea CP 14",51.466667,39.266667,-330,"CAS","Caspian Sea",29,3,NA,NA,NA,NA
2312,"CP18",1794,"Caspian sea CP 18",51.1,41.55,-480,"CAS","Caspian Sea",36,2,NA,NA,NA,NA
2313,"CP21",1795,"Caspian Sea CP 21",49.85,42.85,-460,"CAS","Caspian Sea",37,2,NA,NA,NA,NA
2314,"DS7",1796,"Dead Sea 7",35.429722,31.491111,-415,"DES","Dead Sea",56,4,NA,NA,NA,NA
2315,"LL13",1797,"Langarud",50.1475,37.185556,-22,"IRN","Iran, Islamic Republic of",15,3,NA,NA,NA,NA
2316,"ZL11",1798,"Zibakenar Lagoon",49.885278,37.454167,-2,"IRN","Iran, Islamic Republic of",16,1,NA,NA,NA,NA
2317,"KBG801",1799,"Kara-Bogaz Gol",53.25,41.85,-29,"TKM","Turkmenistan",17,0,NA,NA,NA,NA
2318,"ML9811",1800,"Lake Manyas",28,40.166667,14,"TUR","Turkey",10,2,NA,NA,NA,NA
2319,"SA71",1801,"Lake Sapanca",30.25,40.716667,31,"TUR","Turkey",69,0,NA,NA,NA,NA
2320,"SAR26",1801,"Lake Sapanca",30.25,40.716667,31,"TUR","Turkey",38,11,NA,NA,NA,NA
2321,"XL",1802,"Xan de Llamas",-6.321389,42.304167,1500,"ESP","Spain",33,4,NA,NA,NA,NA
2322,"SELIKHOV",1803,"Selikhovo",35.774722,53.228056,202,"RUS","Russia",44,8,NA,NA,NA,NA
2323,"IZNIK",1804,"Lake Iznik",29.533056,40.433889,88,"TUR","Turkey",111,12,NA,NA,NA,NA
2324,"MAI",1805,"El Maíllo mire",-6.209722,40.546667,1100,"ESP","Spain",109,10,NA,NA,NA,NA
2325,"MFM09AD",627,"Meerfelder Maar",6.75,50.1,336,"DEU","Germany",94,0,NA,NA,NA,NA
2326,"AYOO",1806,"Ayoó de Vidriales",-6.070278,42.126111,780,"ESP","Spain",79,15,NA,NA,NA,NA
2327,"BEREZ",1807,"Berezovskoye mire",38.585278,53.669444,161,"RUS","Russia",45,9,NA,NA,NA,NA
2328,"KLUKVA",1808,"Klukva peatland",36.2525,53.834722,201,"RUS","Russia",57,7,NA,NA,NA,NA
2329,"NOVOALEX",1809,"Novoalex peatland",41.039722,55.118056,112,"RUS","Russia",49,7,NA,NA,NA,NA
2330,"BABINSKO",1810,"Lake Babinskoye",28.614722,59.615,7,"RUS","Russia",50,10,NA,NA,NA,NA
2331,"LEMBOLOV",1811,"Lembolovskoye lake",30.316389,60.3625,58,"RUS","Russia",58,38,NA,NA,NA,NA
2332,"MSHINSKO",1812,"Mshinskoye raised bog",29.977222,59.011111,79,"RUS","Russia",59,35,NA,NA,NA,NA
2333,"NIKOLSK",1813,"Nikokolsko-Lutinskoye bog",31.000278,58.12,41,"RUS","Russia",78,54,NA,NA,NA,NA
2334,"NIZHNEOS",1814,"Nizhneosinovskoye peat bog",29.143333,60.687778,27,"RUS","Russia",65,37,NA,NA,NA,NA
2335,"VELIKOE",1815,"Velikoye raised bog",22.341111,54.951667,34,"RUS","Russia",19,31,NA,NA,NA,NA
2336,"VISHNEVS",581,"Vishnevskoye Lake",29.516944,60.502222,17,"RUS","Russia",88,32,NA,NA,NA,NA
2337,"BAIKA2",1816,"Baika",46.733333,61.266667,44,"RUS","Russia",33,12,NA,NA,NA,NA
2338,"BUTOVKA",1817,"Butovka",36.416667,55.166667,213,"RUS","Russia",81,3,NA,NA,NA,NA
2339,"MDOLGOE",1818,"Myshetskoe-Dolgoe",37.333333,56.066667,198,"RUS","Russia",80,12,NA,NA,NA,NA
2340,"PLES",1819,"Ples",41.533333,57.45,132,"RUS","Russia",92,0,NA,NA,NA,NA
2341,"LAMSK",1820,"Lake Lamskoye",29.142222,60.729722,14,"RUS","Russia",25,6,NA,NA,NA,NA
2342,"BEREGOV2",1821,"Vtoraya Beregovaya",59.95,57.666667,220,"RUS","Russia",35,5,NA,NA,NA,NA
2343,"VARGA2",1822,"Varga",60.133333,57.35,250,"RUS","Russia",40,7,NA,NA,NA,NA
2344,"KHARTYM",1823,"Man'inskii Khartym",60.9,64.383333,112,"RUS","Russia",40,6,NA,NA,NA,NA
2345,"KHORPIYA",1824,"Khorpyia",60.05,61.033333,120,"RUS","Russia",52,5,NA,NA,NA,NA
2346,"RAZREZ6",1825,"Gorbunovskiy",59.933333,57.816667,214,"RUS","Russia",19,11,NA,NA,NA,NA
2347,"BEAR99T",1826,"Lake Medvedskoye",29.899444,60.529722,103,"RUS","Russia",38,5,NA,NA,NA,NA
2348,"MAKARX",1827,"Lake Makarovskoye",29.148889,60.725278,11,"RUS","Russia",29,8,NA,NA,NA,NA
2349,"PAST3",1828,"Lake Pastorskoye",30.033333,60.216667,77,"RUS","Russia",39,7,NA,NA,NA,NA
2350,"UZLOV3X",1829,"Lake Uzlovoye",29.745278,61.093056,13,"RUS","Russia",95,8,NA,NA,NA,NA
2351,"WELSH",1830,"Ogof Draenen cave",-3.093056,51.816944,352,"GBR","United Kingdom",10,4,NA,NA,NA,NA
2352,"BALLYARN",1831,"Ballyarnet lake",-7.297222,55.041667,23,"GBR","United Kingdom",12,2,NA,NA,NA,NA
2353,"BALLYNAH",1832,"Ballynahatty bog",-5.953056,54.544167,36,"GBR","United Kingdom",75,6,NA,NA,NA,NA
2354,"BALLYWOO",1833,"Ballywoolen",-6.765556,55.161944,1,"GBR","United Kingdom",6,4,NA,NA,NA,NA
2355,"ROSANIN",1834,"Rosaninsee",13.780556,46.952778,2070,"AUT","Austria",48,8,NA,NA,NA,NA
2356,"LUMBISTE",1835,"Lumbister Bog",-1.112222,60.646389,22,"GBR","United Kingdom",41,0,NA,NA,NA,NA
2357,"TSCHEPPA",1836,"Lej da la Tscheppa",9.75,46.451944,2616,"CHE","Switzerland",26,0,NA,NA,NA,NA
2358,"108MAY90",1837,"Adriatic Sea 108MAY90",12.75,44.751944,-32,"ADS","Adriatic Sea",29,0,NA,NA,NA,NA
2359,"AMBURNEX",1838,"Les Amburnex",6.231667,46.539722,1370,"CHE","Switzerland",41,10,NA,NA,NA,NA
2360,"GIMEL",1839,"Sèche de Gimel",6.234444,46.5475,1300,"CHE","Switzerland",82,12,NA,NA,NA,NA
2361,"LEMOE",1840,"Le Moé",6.229167,46.546389,1310,"CHE","Switzerland",38,8,NA,NA,NA,NA
2362,"SO8923",1841,"Soppensee",8.081667,47.091667,596,"CHE","Switzerland",243,0,NA,NA,NA,NA
2363,"POTERYAN",1842,"Poteryanny Zub",35.325556,68.825278,131,"RUS","Russia",90,8,NA,NA,NA,NA
2364,"NISIB",1843,"Nisi Fen",21.916667,40.816667,475,"GRC","Greece",58,5,NA,NA,NA,NA
2365,"NISIE",1843,"Nisi Fen",21.916667,40.816667,475,"GRC","Greece",24,2,NA,NA,NA,NA
2366,"GORGOBAS",1844,"Gorgo basso",12.65,37.6,6,"ITA","Italy",87,10,NA,NA,NA,NA
2367,"LPBC",1845,"Lago Preola",12.633333,37.616667,6,"ITA","Italy",65,4,NA,NA,NA,NA
2368,"BLEDA",1846,"Lake Bled",14.1,46.366667,475,"SVN","Slovenia",32,0,NA,NA,NA,NA
2369,"STAROSEL",1847,"Staroselsky Moch",32.0275,56.285278,205,"RUS","Russia",65,6,NA,NA,NA,NA
2370,"CLARAGHM",1848,"Claraghmore",-7.45,54.633333,78,"GBR","United Kingdom",42,0,NA,NA,NA,NA
2371,"GARRYBOG",1849,"Garry Bog",-6.566667,55.083333,50,"GBR","United Kingdom",31,0,NA,NA,NA,NA
2372,"GLENWEST",1850,"Glen West",-8.033333,54.416667,90,"GBR","United Kingdom",34,5,NA,NA,NA,NA
2373,"MOYREEN",1851,"Moyreen",-9.183333,52.533333,120,"IRL","Ireland",54,0,NA,NA,NA,NA
2374,"OWENDUFF",1852,"Owenduff",-9.65,54,150,"IRL","Ireland",32,0,NA,NA,NA,NA
2375,"SLUGGANB",510,"Sluggan",-6.258333,54.776944,52,"GBR","United Kingdom",32,0,NA,NA,NA,NA
2376,"CLONEARL",1853,"Clonearl Bog",-7.3,53.316667,98,"IRL","Ireland",49,7,NA,NA,NA,NA
2377,"STIOL1",842,"Poiana Stiol",24.816667,47.583333,1540,"ROU","Romania",55,0,NA,NA,NA,NA
2378,"STIOL2",842,"Poiana Stiol",24.816667,47.583333,1540,"ROU","Romania",40,0,NA,NA,NA,NA
2379,"STIOL4",842,"Poiana Stiol",24.816667,47.583333,1540,"ROU","Romania",48,0,NA,NA,NA,NA
2380,"LALA",1854,"Lake Lala Mare",24.866667,47.533333,1790,"ROU","Romania",20,0,NA,NA,NA,NA
2381,"VUOLEPAL",1855,"Vuolep Allasasjaure",18.166667,68.166667,995,"SWE","Sweden",80,0,NA,NA,NA,NA
2382,"BERVENI",1856,"Berveni",22.461389,47.803889,115,"ROU","Romania",5,0,NA,NA,NA,NA
2383,"BILBOR1",1857,"Bilbor",25.486667,47.070278,920,"ROU","Romania",14,0,NA,NA,NA,NA
2384,"BILBOR2",1857,"Bilbor",25.486667,47.070278,920,"ROU","Romania",13,0,NA,NA,NA,NA
2385,"OBANULMA",1858,"Obanul Mare",28.559722,43.827222,13,"ROU","Romania",3,0,NA,NA,NA,NA
2386,"CESARIU",1859,"Cesariu-Taga",24.019167,46.961944,277,"ROU","Romania",30,0,NA,NA,NA,NA
2387,"CICA1",1860,"Cica Mica",25.234722,47.110556,1700,"ROU","Romania",14,0,NA,NA,NA,NA
2388,"CICA1A",1860,"Cica Mica",25.234722,47.110556,1700,"ROU","Romania",20,0,NA,NA,NA,NA
2389,"CICA1B",1860,"Cica Mica",25.234722,47.110556,1700,"ROU","Romania",13,0,NA,NA,NA,NA
2390,"EXPL2CAL",1861,"Caliman Exploatre",25.225,47.091667,1806,"ROU","Romania",16,0,NA,NA,NA,NA
2391,"POIANA",1862,"Poiana Boilor",25.358333,47.134722,1275,"ROU","Romania",16,0,NA,NA,NA,NA
2392,"RACHITIS",1863,"Rachitis",25.251944,47.124722,1700,"ROU","Romania",16,0,NA,NA,NA,NA
2393,"BLEDC",1846,"Lake Bled",14.1,46.366667,475,"SVN","Slovenia",46,4,NA,NA,NA,NA
2394,"PESTERA",1864,"Pestera Lui Climente",22.259722,44.595278,270,"ROU","Romania",6,0,NA,NA,NA,NA
2395,"IAZ",1865,"Iaz",22.661111,47.108333,300,"ROU","Romania",105,7,NA,NA,NA,NA
2396,"KHARINEI",1866,"Lake Kharinei",62.75,67.366667,110,"RUS","Russia",100,21,NA,NA,NA,NA
2397,"YARNYSH3",1867,"Lake Yarnyshnoe",36.066667,69.066667,54,"RUS","Russia",56,11,NA,NA,NA,NA
2398,"BN1",1868,"Bernasso",3.256944,43.726111,512,"FRA","France",19,0,NA,NA,NA,NA
2399,"BO3",796,"Lake Banyoles",2.75,42.133333,173,"ESP","Spain",56,0,NA,NA,NA,NA
2400,"BOC3",1869,"Bòbila Ordis",2.754444,42.14,190,"ESP","Spain",6,0,NA,NA,NA,NA
2401,"BOC4",1869,"Bòbila Ordis",2.754444,42.14,190,"ESP","Spain",25,0,NA,NA,NA,NA
2402,"BOCNOIR",1869,"Bòbila Ordis",2.754444,42.14,190,"ESP","Spain",3,0,NA,NA,NA,NA
