"ent","sigle","siteID","siteName","lon","lat","elev","poldiv1","region","nsample","ndate","clammodel","use","upperdepth","lowerdepth","optional"
2225,"MD992292",1725,"Trondheimsfjörd",10.194167,63.476944,-486,"NOR","Norway",32,0,NA,NA,NA,NA,TRUE
2226,"DAGFINAL",1726,"Hornchurch marshes",0.176944,51.520278,1,"GBR","United Kingdom",48,6,NA,NA,NA,NA,TRUE
2227,"GWB",1727,"Beckton",0.058889,51.519444,4,"GBR","United Kingdom",44,7,NA,NA,NA,NA,TRUE
2228,"VACCAJA1",1728,"Pozzine des bergeries de Vaccaja",8.979444,42.2225,1570,"FRA","France",21,3,NA,NA,NA,NA,TRUE
2229,"VACCAJA2",1728,"Pozzine des bergeries de Vaccaja",8.979444,42.2225,1570,"FRA","France",27,0,NA,NA,NA,NA,TRUE
2230,"ALLSAINT",1729,"All Saints Bog",-7.983333,53.15,42,"IRL","Ireland",47,1,NA,NA,NA,NA,TRUE
2231,"BALLINDE",1730,"Ballinderry",-7.676111,53.385,80,"IRL","Ireland",42,14,NA,NA,NA,NA,TRUE
2232,"BALLYDUF",1731,"Ballyduff",-7.993056,53.085833,60,"IRL","Ireland",149,39,NA,NA,NA,NA,TRUE
2233,"BALLYGIS",1732,"Ballygisheen Bog",-9.9,51.966667,150,"IRL","Ireland",52,1,NA,NA,NA,NA,TRUE
2234,"BIALOWI1",1669,"Bialowieza Forest",23.878889,52.751944,165,"POL","Poland",32,3,NA,NA,NA,NA,TRUE
2235,"CAMILLA2",1664,"Camillan Wood",-9.528056,52.014722,24,"IRL","Ireland",21,3,NA,NA,NA,NA,TRUE
2236,"CLARABOG",1733,"Clara Bog",-7.6325,53.3225,59,"IRL","Ireland",80,11,NA,NA,NA,NA,TRUE
2237,"CROAGHA2",1734,"Croaghaun East",-9.456389,54.205556,217,"IRL","Ireland",16,1,NA,NA,NA,NA,TRUE
2238,"CROAGHA3",1734,"Croaghaun East",-9.456389,54.205556,217,"IRL","Ireland",24,1,NA,NA,NA,NA,TRUE
2239,"CROAGHAU",1734,"Croaghaun East",-9.456389,54.205556,217,"IRL","Ireland",11,0,NA,NA,NA,NA,TRUE
2240,"CROAGHST",1734,"Croaghaun East",-9.456389,54.205556,217,"IRL","Ireland",47,4,NA,NA,NA,NA,TRUE
2241,"GLAISINA",1735,"Glaisin na Marbh",-9.579722,52.010278,340,"IRL","Ireland",32,5,NA,NA,NA,NA,TRUE
2242,"GLENDALO",1736,"Glendalough Valley",-6.389722,53.0175,130,"IRL","Ireland",150,10,NA,NA,NA,NA,TRUE
2243,"KELLYSLO",1737,"Kelly's Lough",-6.4125,52.954722,585,"IRL","Ireland",100,9,NA,NA,NA,NA,TRUE
2244,"KILCURLE",1738,"Kilcurley Wood",-7.666389,53.391667,64,"IRL","Ireland",15,6,NA,NA,NA,NA,TRUE
2245,"DIHEEN",1739,"Diheen",-8.170833,52.369167,554,"IRL","Ireland",49,4,NA,NA,NA,NA,TRUE
2246,"LAGMESAG",1740,"Laguna Mesagosa",-2.812222,41.965278,1600,"ESP","Spain",123,4,NA,NA,NA,NA,TRUE
2247,"LAGNEGRA",1741,"Laguna Negra",-2.848333,42.000278,1760,"ESP","Spain",82,8,NA,NA,NA,NA,TRUE
2248,"LIFFEYHE",1742,"Liffey Head Bog",-6.283333,53.15,505,"IRL","Ireland",47,1,NA,NA,NA,NA,TRUE
2249,"LOUGHAIS",1743,"Lough Aisling",-9.589722,53.919444,15,"IRL","Ireland",62,4,NA,NA,NA,NA,TRUE
2250,"LOUGHANA",1744,"Lough Anaffrin",-9.725556,53.956667,184,"IRL","Ireland",39,4,NA,NA,NA,NA,TRUE
2251,"LOUGHCAM",1745,"Lough Camclaun",-10.168611,52.198889,233,"IRL","Ireland",82,5,NA,NA,NA,NA,TRUE
2252,"LOUGHCLE",1746,"Lough Clevala",-9.436389,54.041667,73,"IRL","Ireland",48,5,NA,NA,NA,NA,TRUE
2253,"LOUGHCOR",1747,"Lough Corslieve",-9.640556,54.050833,320,"IRL","Ireland",35,4,NA,NA,NA,NA,TRUE
2254,"LOUGHINC",1748,"Lough Inchiquin",-9.6975,51.811944,40,"IRL","Ireland",21,0,NA,NA,NA,NA,TRUE
2255,"MONGANBO",1749,"Mongan Bog",-7.983333,53.324444,40,"IRL","Ireland",37,8,NA,NA,NA,NA,TRUE
2256,"PEDRIDO",1750,"Pedrido",-7.069722,46.459444,770,"ESP","Spain",71,30,NA,NA,NA,NA,TRUE
2257,"SHEHEREE",1751,"Sheheree Bog",-9.482778,52.041667,61,"IRL","Ireland",162,6,NA,NA,NA,NA,TRUE
2258,"CALDANE",1752,"Prato di Caldane",9.346389,42.336389,1720,"FRA","France",21,0,NA,NA,NA,NA,TRUE
2259,"CAVALL2",1753,"Bergeries de Cavallara",9.175278,41.875556,1450,"FRA","France",21,4,NA,NA,NA,NA,TRUE
2260,"CAVALLAR",1753,"Bergeries de Cavallara",9.175278,41.875556,1450,"FRA","France",27,2,NA,NA,NA,NA,TRUE
2261,"CRENO2",664,"Lac de Creno",8.9475,42.200833,1280,"FRA","France",47,6,NA,NA,NA,NA,TRUE
2262,"OVACE",1754,"Plateau d'Ovace",9.089444,41.584722,1250,"FRA","France",41,0,NA,NA,NA,NA,TRUE
2263,"FOSES4",1755,"Marais de Fos",4.936667,43.436667,0,"FRA","France",23,2,NA,NA,NA,NA,TRUE
2264,"CUCKOO",1756,"Cuckoo",-9.5425,52.0025,32,"IRL","Ireland",97,8,NA,NA,NA,NA,TRUE
2265,"EFSTADAL",1757,"Efstadalsvatn",-22.6625,65.935278,123,"ISL","Iceland",13,4,NA,NA,NA,NA,TRUE
2266,"MALIQS1",1758,"Lake Maliq",20.783333,40.766667,818,"ALB","Albania",170,16,NA,NA,NA,NA,TRUE
2267,"AMRN",1759,"Aveley marshes",0.2225,51.492222,0,"GBR","United Kingdom",13,3,NA,NA,NA,NA,TRUE
2268,"AMRS",1759,"Aveley marshes",0.2225,51.492222,0,"GBR","United Kingdom",65,8,NA,NA,NA,NA,TRUE
2269,"RAD",1760,"Royal Albert Dock",0.045,51.507778,5,"GBR","United Kingdom",14,3,NA,NA,NA,NA,TRUE
2270,"WTP",1761,"Woolwich Trade Park",0.085556,51.491667,3,"GBR","United Kingdom",19,3,NA,NA,NA,NA,TRUE
2271,"TFT",1762,"Tilbury Fort",0.376111,51.455833,2,"GBR","United Kingdom",32,4,NA,NA,NA,NA,TRUE
2272,"AHLBECKE",1763,"Ahlbecker Seegrund",14.220833,53.655556,0,"DEU","Germany",172,4,NA,NA,NA,NA,TRUE
2273,"ELDENA14",1764,"Eldena",13.333333,54.066667,13,"DEU","Germany",45,0,NA,NA,NA,NA,TRUE
2274,"ENDIEB25",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",24,0,NA,NA,NA,NA,TRUE
2275,"ENDIN148",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",23,1,NA,NA,NA,NA,TRUE
2276,"ENDINBIR",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",231,2,NA,NA,NA,NA,TRUE
2277,"ENDINGE2",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",16,1,NA,NA,NA,NA,TRUE
2278,"ENDINGS1",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",22,6,NA,NA,NA,NA,TRUE
2279,"ENDINGS4",1765,"Endinger Bruch",12.883333,54.233333,19,"DEU","Germany",13,2,NA,NA,NA,NA,TRUE
2280,"GALENBEC",1766,"Galenbecker See Rinne",13.733333,53.616667,10,"DEU","Germany",109,0,NA,NA,NA,NA,TRUE
2281,"HEINRICH",1767,"Heinrichswalder Damm",13.75,53.55,9,"DEU","Germany",89,0,NA,NA,NA,NA,TRUE
2282,"HORST22",1768,"Horst",13.186111,54.133056,8,"DEU","Germany",22,0,NA,NA,NA,NA,TRUE
2283,"HUTTENDA",1769,"Hüttendamm",13.85,53.65,7,"DEU","Germany",84,0,NA,NA,NA,NA,TRUE
2284,"ISPANI2",1770,"Ispani 2",41.796111,41.865278,1,"GEO","Georgia",90,5,NA,NA,NA,NA,TRUE
2285,"LEERDAM1",1771,"Leerdam",5.075556,51.888056,-1,"NLD","Netherlands",20,2,NA,NA,NA,NA,TRUE
2286,"LEERDAM3",1771,"Leerdam",5.075556,51.888056,-1,"NLD","Netherlands",18,2,NA,NA,NA,NA,TRUE
2287,"MOORERBU",1772,"Moorer Busch",11.109722,53.896944,39,"DEU","Germany",90,0,NA,NA,NA,NA,TRUE
2288,"MOOSBRUC",1773,"Moosbruch",13.95,53.6,12,"DEU","Germany",115,0,NA,NA,NA,NA,TRUE
2289,"REINBERC",1774,"Reinberg",13.2275,54.205556,20,"DEU","Germany",115,0,NA,NA,NA,NA,TRUE
2290,"VRBKA",1775,"Vrbka",14.130556,50.386667,180,"CZE","Czech Republic",50,2,NA,NA,NA,NA,TRUE
2291,"KUMATA1",1776,"Kumata",23.251667,42.590278,1770,"BGR","Bulgaria",20,3,NA,NA,NA,NA,TRUE
2292,"HUMELLES",1777,"Les Humelles",-0.546389,47.39,20,"FRA","France",64,6,NA,NA,NA,NA,TRUE
2293,"TIFFAUGE",1778,"Etang de Tiffauges",-1.116667,47.016667,61,"FRA","France",29,0,NA,NA,NA,NA,TRUE
2294,"FORCHAN",1779,"Forc'han",-3.866111,48.343611,223,"FRA","France",13,0,NA,NA,NA,NA,TRUE
2295,"DESCARTE",1780,"Lycée Descartes",0.689444,47.391389,53,"FRA","France",48,0,NA,NA,NA,NA,TRUE
2296,"REDON",1781,"Marais de Redon",-2.083889,47.650833,14,"FRA","France",68,0,NA,NA,NA,NA,TRUE
2297,"LEMANS",1782,"Lemans",0.200833,48.005833,67,"FRA","France",24,0,NA,NA,NA,NA,TRUE
2298,"JACQUOTS",1783,"Les Jacquots",-0.661389,46.391111,12,"FRA","France",4,0,NA,NA,NA,NA,TRUE
2299,"NEGRON",1784,"Negron",-0.955278,47.410556,56,"FRA","France",49,0,NA,NA,NA,NA,TRUE
2300,"CRANESMO",1785,"Cranes Moor",-1.725833,50.827778,45,"GBR","United Kingdom",202,8,NA,NA,NA,NA,TRUE
2301,"BRADFIEL",1786,"Bradfiel Woods",0.834167,52.181944,91,"GBR","United Kingdom",35,0,NA,NA,NA,NA,TRUE
2302,"FERRYLAN",1787,"Ferry Lane",0.194444,51.511944,2,"GBR","United Kingdom",29,5,NA,NA,NA,NA,TRUE
2303,"TANKHILL",1788,"Tank Hill Road",0.234167,51.491944,2,"GBR","United Kingdom",30,6,NA,NA,NA,NA,TRUE
2304,"CHALKNAL",1789,"Chalkney wood",0.723333,51.913611,75,"GBR","United Kingdom",53,0,NA,NA,NA,NA,TRUE
2305,"CHALKNVE",1789,"Chalkney wood",0.723333,51.913611,75,"GBR","United Kingdom",22,0,NA,NA,NA,NA,TRUE
2306,"WILLIA17",1790,"William King Flour Mill",-0.483889,51.552222,34,"GBR","United Kingdom",14,5,NA,NA,NA,NA,TRUE
2307,"WILLIA25",1790,"William King Flour Mill",-0.483889,51.552222,34,"GBR","United Kingdom",12,2,NA,NA,NA,NA,TRUE
2308,"HAYLEYWO",1791,"Hayley Wood",-0.1125,52.160556,84,"GBR","United Kingdom",59,0,NA,NA,NA,NA,TRUE
2309,"MALHAMTA",1792,"Malham Tarn",-2.163611,54.096389,377,"GBR","United Kingdom",34,0,NA,NA,NA,NA,TRUE
2310,"MALHAMTM",1792,"Malham Tarn",-2.163611,54.096389,377,"GBR","United Kingdom",42,9,NA,NA,NA,NA,TRUE
2311,"CP14",1793,"Caspian Sea CP 14",51.466667,39.266667,-330,"CAS","Caspian Sea",29,3,NA,NA,NA,NA,TRUE
2312,"CP18",1794,"Caspian sea CP 18",51.1,41.55,-480,"CAS","Caspian Sea",36,2,NA,NA,NA,NA,TRUE
2313,"CP21",1795,"Caspian Sea CP 21",49.85,42.85,-460,"CAS","Caspian Sea",37,2,NA,NA,NA,NA,TRUE
2314,"DS7",1796,"Dead Sea 7",35.429722,31.491111,-415,"DES","Dead Sea",56,4,NA,NA,NA,NA,TRUE
2315,"LL13",1797,"Langarud",50.1475,37.185556,-22,"IRN","Iran, Islamic Republic of",15,3,NA,NA,NA,NA,TRUE
2316,"ZL11",1798,"Zibakenar Lagoon",49.885278,37.454167,-2,"IRN","Iran, Islamic Republic of",16,1,NA,NA,NA,NA,TRUE
2317,"KBG801",1799,"Kara-Bogaz Gol",53.25,41.85,-29,"TKM","Turkmenistan",17,0,NA,NA,NA,NA,TRUE
2318,"ML9811",1800,"Lake Manyas",28,40.166667,14,"TUR","Turkey",10,2,NA,NA,NA,NA,TRUE
2319,"SA71",1801,"Lake Sapanca",30.25,40.716667,31,"TUR","Turkey",69,0,NA,NA,NA,NA,TRUE
2320,"SAR26",1801,"Lake Sapanca",30.25,40.716667,31,"TUR","Turkey",38,11,NA,NA,NA,NA,TRUE
2321,"XL",1802,"Xan de Llamas",-6.321389,42.304167,1500,"ESP","Spain",33,4,NA,NA,NA,NA,TRUE
2322,"SELIKHOV",1803,"Selikhovo",35.774722,53.228056,202,"RUS","Russia",44,8,NA,NA,NA,NA,TRUE
2323,"IZNIK",1804,"Lake Iznik",29.533056,40.433889,88,"TUR","Turkey",111,12,NA,NA,NA,NA,TRUE
2324,"MAI",1805,"El Maíllo mire",-6.209722,40.546667,1100,"ESP","Spain",109,10,NA,NA,NA,NA,TRUE
2325,"MFM09AD",627,"Meerfelder Maar",6.75,50.1,336,"DEU","Germany",94,0,NA,NA,NA,NA,TRUE
2326,"AYOO",1806,"Ayoó de Vidriales",-6.070278,42.126111,780,"ESP","Spain",79,15,NA,NA,NA,NA,TRUE
2327,"BEREZ",1807,"Berezovskoye mire",38.585278,53.669444,161,"RUS","Russia",45,9,NA,NA,NA,NA,TRUE
2328,"KLUKVA",1808,"Klukva peatland",36.2525,53.834722,201,"RUS","Russia",57,7,NA,NA,NA,NA,TRUE
2329,"NOVOALEX",1809,"Novoalex peatland",41.039722,55.118056,112,"RUS","Russia",49,7,NA,NA,NA,NA,TRUE
2330,"BABINSKO",1810,"Lake Babinskoye",28.614722,59.615,7,"RUS","Russia",50,10,NA,NA,NA,NA,TRUE
2331,"LEMBOLOV",1811,"Lembolovskoye lake",30.316389,60.3625,58,"RUS","Russia",58,38,NA,NA,NA,NA,TRUE
2332,"MSHINSKO",1812,"Mshinskoye raised bog",29.977222,59.011111,79,"RUS","Russia",59,35,NA,NA,NA,NA,TRUE
2333,"NIKOLSK",1813,"Nikokolsko-Lutinskoye bog",31.000278,58.12,41,"RUS","Russia",78,54,NA,NA,NA,NA,TRUE
2334,"NIZHNEOS",1814,"Nizhneosinovskoye peat bog",29.143333,60.687778,27,"RUS","Russia",65,37,NA,NA,NA,NA,TRUE
2335,"VELIKOE",1815,"Velikoye raised bog",22.341111,54.951667,34,"RUS","Russia",19,31,NA,NA,NA,NA,TRUE
2336,"VISHNEVS",581,"Vishnevskoye Lake",29.516944,60.502222,17,"RUS","Russia",88,32,NA,NA,NA,NA,TRUE
2337,"BAIKA2",1816,"Baika",46.733333,61.266667,44,"RUS","Russia",33,12,NA,NA,NA,NA,TRUE
2338,"BUTOVKA",1817,"Butovka",36.416667,55.166667,213,"RUS","Russia",81,3,NA,NA,NA,NA,TRUE
2339,"MDOLGOE",1818,"Myshetskoe-Dolgoe",37.333333,56.066667,198,"RUS","Russia",80,12,NA,NA,NA,NA,TRUE
2340,"PLES",1819,"Ples",41.533333,57.45,132,"RUS","Russia",92,0,NA,NA,NA,NA,TRUE
2341,"LAMSK",1820,"Lake Lamskoye",29.142222,60.729722,14,"RUS","Russia",25,6,NA,NA,NA,NA,TRUE
2342,"BEREGOV2",1821,"Vtoraya Beregovaya",59.95,57.666667,220,"RUS","Russia",35,5,NA,NA,NA,NA,TRUE
2343,"VARGA2",1822,"Varga",60.133333,57.35,250,"RUS","Russia",40,7,NA,NA,NA,NA,TRUE
2344,"KHARTYM",1823,"Man'inskii Khartym",60.9,64.383333,112,"RUS","Russia",40,6,NA,NA,NA,NA,TRUE
2345,"KHORPIYA",1824,"Khorpyia",60.05,61.033333,120,"RUS","Russia",52,5,NA,NA,NA,NA,TRUE
2346,"RAZREZ6",1825,"Gorbunovskiy",59.933333,57.816667,214,"RUS","Russia",19,11,NA,NA,NA,NA,TRUE
2347,"BEAR99T",1826,"Lake Medvedskoye",29.899444,60.529722,103,"RUS","Russia",38,5,NA,NA,NA,NA,TRUE
2348,"MAKARX",1827,"Lake Makarovskoye",29.148889,60.725278,11,"RUS","Russia",29,8,NA,NA,NA,NA,TRUE
2349,"PAST3",1828,"Lake Pastorskoye",30.033333,60.216667,77,"RUS","Russia",39,7,NA,NA,NA,NA,TRUE
2350,"UZLOV3X",1829,"Lake Uzlovoye",29.745278,61.093056,13,"RUS","Russia",95,8,NA,NA,NA,NA,TRUE
2351,"WELSH",1830,"Ogof Draenen cave",-3.093056,51.816944,352,"GBR","United Kingdom",10,4,NA,NA,NA,NA,TRUE
2352,"BALLYARN",1831,"Ballyarnet lake",-7.297222,55.041667,23,"GBR","United Kingdom",12,2,NA,NA,NA,NA,TRUE
2353,"BALLYNAH",1832,"Ballynahatty bog",-5.953056,54.544167,36,"GBR","United Kingdom",75,6,NA,NA,NA,NA,TRUE
2354,"BALLYWOO",1833,"Ballywoolen",-6.765556,55.161944,1,"GBR","United Kingdom",6,4,NA,NA,NA,NA,TRUE
2355,"ROSANIN",1834,"Rosaninsee",13.780556,46.952778,2070,"AUT","Austria",48,8,NA,NA,NA,NA,TRUE
2356,"LUMBISTE",1835,"Lumbister Bog",-1.112222,60.646389,22,"GBR","United Kingdom",41,0,NA,NA,NA,NA,TRUE
2357,"TSCHEPPA",1836,"Lej da la Tscheppa",9.75,46.451944,2616,"CHE","Switzerland",26,0,NA,NA,NA,NA,TRUE
2358,"108MAY90",1837,"Adriatic Sea 108MAY90",12.75,44.751944,-32,"ADS","Adriatic Sea",29,0,NA,NA,NA,NA,TRUE
2359,"AMBURNEX",1838,"Les Amburnex",6.231667,46.539722,1370,"CHE","Switzerland",41,10,NA,NA,NA,NA,TRUE
2360,"GIMEL",1839,"Sèche de Gimel",6.234444,46.5475,1300,"CHE","Switzerland",82,12,NA,NA,NA,NA,TRUE
2361,"LEMOE",1840,"Le Moé",6.229167,46.546389,1310,"CHE","Switzerland",38,8,NA,NA,NA,NA,TRUE
2362,"SO8923",1841,"Soppensee",8.081667,47.091667,596,"CHE","Switzerland",243,0,NA,NA,NA,NA,TRUE
2363,"POTERYAN",1842,"Poteryanny Zub",35.325556,68.825278,131,"RUS","Russia",90,8,NA,NA,NA,NA,TRUE
2364,"NISIB",1843,"Nisi Fen",21.916667,40.816667,475,"GRC","Greece",58,5,NA,NA,NA,NA,TRUE
2365,"NISIE",1843,"Nisi Fen",21.916667,40.816667,475,"GRC","Greece",24,2,NA,NA,NA,NA,TRUE
2366,"GORGOBAS",1844,"Gorgo basso",12.65,37.6,6,"ITA","Italy",87,10,NA,NA,NA,NA,TRUE
2367,"LPBC",1845,"Lago Preola",12.633333,37.616667,6,"ITA","Italy",65,4,NA,NA,NA,NA,TRUE
2368,"BLEDA",1846,"Lake Bled",14.1,46.366667,475,"SVN","Slovenia",32,0,NA,NA,NA,NA,TRUE
2369,"STAROSEL",1847,"Staroselsky Moch",32.0275,56.285278,205,"RUS","Russia",65,6,NA,NA,NA,NA,TRUE
2370,"CLARAGHM",1848,"Claraghmore",-7.45,54.633333,78,"GBR","United Kingdom",42,0,NA,NA,NA,NA,TRUE
2371,"GARRYBOG",1849,"Garry Bog",-6.566667,55.083333,50,"GBR","United Kingdom",31,0,NA,NA,NA,NA,TRUE
2372,"GLENWEST",1850,"Glen West",-8.033333,54.416667,90,"GBR","United Kingdom",34,5,NA,NA,NA,NA,TRUE
2373,"MOYREEN",1851,"Moyreen",-9.183333,52.533333,120,"IRL","Ireland",54,0,NA,NA,NA,NA,TRUE
2374,"OWENDUFF",1852,"Owenduff",-9.65,54,150,"IRL","Ireland",32,0,NA,NA,NA,NA,TRUE
2375,"SLUGGANB",510,"Sluggan",-6.258333,54.776944,52,"GBR","United Kingdom",32,0,NA,NA,NA,NA,TRUE
2376,"CLONEARL",1853,"Clonearl Bog",-7.3,53.316667,98,"IRL","Ireland",49,7,NA,NA,NA,NA,TRUE
2377,"STIOL1",842,"Poiana Stiol",24.816667,47.583333,1540,"ROU","Romania",55,0,NA,NA,NA,NA,TRUE
2378,"STIOL2",842,"Poiana Stiol",24.816667,47.583333,1540,"ROU","Romania",40,0,NA,NA,NA,NA,TRUE
2379,"STIOL4",842,"Poiana Stiol",24.816667,47.583333,1540,"ROU","Romania",48,0,NA,NA,NA,NA,TRUE
2380,"LALA",1854,"Lake Lala Mare",24.866667,47.533333,1790,"ROU","Romania",20,0,NA,NA,NA,NA,TRUE
2381,"VUOLEPAL",1855,"Vuolep Allasasjaure",18.166667,68.166667,995,"SWE","Sweden",80,0,NA,NA,NA,NA,TRUE
2382,"BERVENI",1856,"Berveni",22.461389,47.803889,115,"ROU","Romania",5,0,NA,NA,NA,NA,TRUE
2383,"BILBOR1",1857,"Bilbor",25.486667,47.070278,920,"ROU","Romania",14,0,NA,NA,NA,NA,TRUE
2384,"BILBOR2",1857,"Bilbor",25.486667,47.070278,920,"ROU","Romania",13,0,NA,NA,NA,NA,TRUE
2385,"OBANULMA",1858,"Obanul Mare",28.559722,43.827222,13,"ROU","Romania",3,0,NA,NA,NA,NA,TRUE
2386,"CESARIU",1859,"Cesariu-Taga",24.019167,46.961944,277,"ROU","Romania",30,0,NA,NA,NA,NA,TRUE
2387,"CICA1",1860,"Cica Mica",25.234722,47.110556,1700,"ROU","Romania",14,0,NA,NA,NA,NA,TRUE
2388,"CICA1A",1860,"Cica Mica",25.234722,47.110556,1700,"ROU","Romania",20,0,NA,NA,NA,NA,TRUE
2389,"CICA1B",1860,"Cica Mica",25.234722,47.110556,1700,"ROU","Romania",13,0,NA,NA,NA,NA,TRUE
2390,"EXPL2CAL",1861,"Caliman Exploatre",25.225,47.091667,1806,"ROU","Romania",16,0,NA,NA,NA,NA,TRUE
2391,"POIANA",1862,"Poiana Boilor",25.358333,47.134722,1275,"ROU","Romania",16,0,NA,NA,NA,NA,TRUE
2392,"RACHITIS",1863,"Rachitis",25.251944,47.124722,1700,"ROU","Romania",16,0,NA,NA,NA,NA,TRUE
2393,"BLEDC",1846,"Lake Bled",14.1,46.366667,475,"SVN","Slovenia",46,4,NA,NA,NA,NA,TRUE
2394,"PESTERA",1864,"Pestera Lui Climente",22.259722,44.595278,270,"ROU","Romania",6,0,NA,NA,NA,NA,TRUE
2395,"IAZ",1865,"Iaz",22.661111,47.108333,300,"ROU","Romania",105,7,NA,NA,NA,NA,TRUE
2396,"KHARINEI",1866,"Lake Kharinei",62.75,67.366667,110,"RUS","Russia",100,21,NA,NA,NA,NA,TRUE
2397,"YARNYSH3",1867,"Lake Yarnyshnoe",36.066667,69.066667,54,"RUS","Russia",56,11,NA,NA,NA,NA,TRUE
2398,"BN1",1868,"Bernasso",3.256944,43.726111,512,"FRA","France",19,0,NA,NA,NA,NA,TRUE
2399,"BO3",796,"Lake Banyoles",2.75,42.133333,173,"ESP","Spain",56,0,NA,NA,NA,NA,TRUE
2400,"BOC3",1869,"Bòbila Ordis",2.754444,42.14,190,"ESP","Spain",6,0,NA,NA,NA,NA,TRUE
2401,"BOC4",1869,"Bòbila Ordis",2.754444,42.14,190,"ESP","Spain",25,0,NA,NA,NA,NA,TRUE
2402,"BOCNOIR",1869,"Bòbila Ordis",2.754444,42.14,190,"ESP","Spain",3,0,NA,NA,NA,NA,TRUE
2403,"CAPATANA",1870,"Capatana",23.136389,46.466111,1220,"ROU","Romania",87,7,NA,NA,NA,NA,TRUE
2404,"LEZERUL",1871,"Lezerul calimani",25.273611,47.1125,1650,"ROU","Romania",84,9,NA,NA,NA,NA,TRUE
2405,"ZANOGUTI",1872,"Taul Zanogutii",22.802778,45.327778,1840,"ROU","Romania",124,11,NA,NA,NA,NA,TRUE
2406,"AFALOU",1873,"Afalou Bou Rhummel",5.349167,36.633889,40,"DZA","Algeria",12,0,NA,NA,NA,NA,TRUE
2407,"FIEUX",1874,"Les Fieux",1.709167,44.844444,354,"FRA","France",20,0,NA,NA,NA,NA,TRUE
2408,"CRAIOVIT",1875,"Craiovita",23.880556,44.311389,110,"ROU","Romania",14,0,NA,NA,NA,NA,TRUE
2409,"SVINTA",1876,"Sfinta Ana",25.888056,46.126389,950,"ROU","Romania",47,0,NA,NA,NA,NA,TRUE
2410,"COLIBI",1877,"Colibii",23.691389,47.880556,900,"ROU","Romania",10,0,NA,NA,NA,NA,TRUE
2411,"FUCOLIBI",1877,"Colibii",23.691389,47.880556,900,"ROU","Romania",17,0,NA,NA,NA,NA,TRUE
2412,"TINOVJIN",1878,"Tinovul Cosna",25.175556,47.372778,858,"ROU","Romania",9,0,NA,NA,NA,NA,TRUE
2413,"PILUGAN1",1879,"Pilugani",25.166389,47.332778,867,"ROU","Romania",23,0,NA,NA,NA,NA,TRUE
2414,"PILUGAN2",1879,"Pilugani",25.166389,47.332778,867,"ROU","Romania",17,0,NA,NA,NA,NA,TRUE
2415,"PILUGAN3",1879,"Pilugani",25.166389,47.332778,867,"ROU","Romania",10,0,NA,NA,NA,NA,TRUE
2416,"TATARU",1880,"Tataru",25.096944,47.338056,948,"ROU","Romania",8,0,NA,NA,NA,NA,TRUE
2417,"TAUBAITI",1881,"Tau-Baitii",24.564444,47.795278,1450,"ROU","Romania",26,0,NA,NA,NA,NA,TRUE
2418,"TAUSARAT",1882,"Taul Sarat",26.5475,46.580833,550,"ROU","Romania",24,0,NA,NA,NA,NA,TRUE
2419,"TESNAME",1883,"Tesna",25.125833,47.331944,890,"ROU","Romania",26,0,NA,NA,NA,NA,TRUE
2420,"TESNA2",1883,"Tesna",25.125833,47.331944,890,"ROU","Romania",7,0,NA,NA,NA,NA,TRUE
2421,"TESNA3",1883,"Tesna",25.125833,47.331944,890,"ROU","Romania",4,0,NA,NA,NA,NA,TRUE
2422,"COLACEL1",1884,"Colacel Rosu",25.305833,47.354444,816,"ROU","Romania",24,0,NA,NA,NA,NA,TRUE
2423,"COLACEL2",1884,"Colacel Rosu",25.305833,47.354444,816,"ROU","Romania",14,0,NA,NA,NA,NA,TRUE
2424,"VFBRAZI1",1885,"Virful Brazilor",23.712222,47.838889,976,"ROU","Romania",35,0,NA,NA,NA,NA,TRUE
2425,"TAUOBCIO",1886,"Tau Obcioarei",24.566389,47.620833,905,"ROU","Romania",41,0,NA,NA,NA,NA,TRUE
2426,"SALICEA1",1887,"Salicea",23.5225,46.679722,685,"ROU","Romania",20,0,NA,NA,NA,NA,TRUE
2427,"SALICEA2",1887,"Salicea",23.5225,46.679722,685,"ROU","Romania",9,0,NA,NA,NA,NA,TRUE
2428,"CIOCANES",1888,"Ciocanesti-Botos",25.268056,47.484167,867,"ROU","Romania",9,0,NA,NA,NA,NA,TRUE
2429,"BISOCALN",1889,"Lacul Negru",26.615833,45.549167,837,"ROU","Romania",32,0,NA,NA,NA,NA,TRUE
2430,"BISOCLM1",1890,"Lacul cu Muschi",26.675833,45.557778,802,"ROU","Romania",29,0,NA,NA,NA,NA,TRUE
2431,"BISOCLM2",1890,"Lacul cu Muschi",26.675833,45.557778,802,"ROU","Romania",13,0,NA,NA,NA,NA,TRUE
2432,"COMANDA1",1891,"Comandau",26.2675,45.759444,1017,"ROU","Romania",33,0,NA,NA,NA,NA,TRUE
2433,"COMANDA2",1891,"Comandau",26.2675,45.759444,1017,"ROU","Romania",31,0,NA,NA,NA,NA,TRUE
